Classe,Couleur_0,Couleur_1,Couleur_2,Couleur_3,Couleur_4,Couleur_5,Caractéristique GLCM_0,Caractéristique GLCM_1,Caractéristique GLCM_2,Caractéristique GLCM_3,Caractéristique GLCM_4,Caractéristique GLCM_5,Caractéristique GLCM_6,Caractéristique GLCM_7,Entropie Forme,Moments de Hu_0,Moments de Hu_1,Moments de Hu_2,Moments de Hu_3,Moments de Hu_4,Moments de Hu_5,Moments de Hu_6
0.0,136.1254131610577,155.6624474158654,141.7438213641827,94.35516404455862,86.81758410146233,88.00191025878502,0.14178337968702354,0.1286764803014265,0.12906884689372913,0.12851830094113662,0.4997799531814353,0.4155539246003589,0.4463709550861194,0.3885925867030281,0.14197165371680773,0.001273648183641671,1.0539299583452896e-07,1.5332911687660296e-10,1.5996601104893024e-10,2.0496439834739736e-20,4.0665811161486525e-14,-1.4405966089230136e-20
0.0,209.30374849759616,234.5748760516827,225.5323204627404,82.989795603738,39.252099354469344,54.241647233749056,0.4784899509995399,0.4643977178788293,0.4687520403464494,0.4647219544732393,0.7700883949623134,0.7279613520188245,0.7458533940968965,0.7293806133890017,0.11295886074665248,0.0008047785023153947,2.8306695988291052e-08,1.7513606790508022e-14,7.251330845116313e-14,-2.2866437497006364e-27,-1.2081659050855774e-17,-1.2037395227184e-27
0.0,108.94069260817308,162.29248046875,144.89327298677887,75.2470106944494,59.657829810507174,61.47503922353974,0.0842049011815974,0.06945807910508942,0.06991996812732339,0.06917173954938526,0.3742170508300632,0.287416059742253,0.33224340602591795,0.27370021477700407,0.15524796307104174,0.001197317176415315,9.906153695287058e-08,8.971550116494756e-12,4.461275070649575e-11,7.353170816738845e-22,1.2465843382792411e-14,-5.0588187850300225e-22
0.0,127.4283916766827,210.38264347956732,182.85404146634616,115.07305037030555,41.80726722870331,66.8455075730973,0.21303904396084025,0.20084947090182337,0.20850248212691927,0.20116674310771118,0.5417120142327011,0.4642611838034548,0.5203748577033734,0.46073549780723266,0.10920451990231937,0.001021044148117651,5.111216111373296e-08,1.613435558187977e-13,2.657936947870962e-12,1.2088266324398127e-24,4.1654129350059795e-16,-1.252334080061892e-24
0.0,153.06099759615387,203.82444411057693,197.439453125,90.81000387419988,48.34243519006513,53.793617141196435,0.23677740145504983,0.21666208763484568,0.22275598100131733,0.21637214760507067,0.5769608285209926,0.5058206056645793,0.5625688253070852,0.5043484389878078,0.12499268959477065,0.0009908344213600297,4.806699460027168e-08,3.092785736294879e-13,8.262024479196308e-13,-3.767058320259985e-25,-1.8113790125800896e-16,-1.8032728773770967e-25
0.0,194.4045597956731,231.79602989783655,225.6474797175481,86.53483040798953,33.921319342900645,43.17439640737964,0.41068182221764776,0.39786424890791944,0.40672557532047776,0.3977466343964336,0.6669232739769397,0.6308003165607129,0.6655237137243902,0.629147819484887,0.07973552122531481,0.0008198145617995748,2.8985349778979147e-08,4.475630775701476e-15,1.3573507662181244e-13,2.8890108701358883e-27,1.8520201144735807e-17,1.687069790998451e-27
0.0,106.39081280048077,171.08929912860577,200.09142127403848,80.9491201361183,63.50603807252689,35.63891454001578,0.06285124890448221,0.050866347779193764,0.05387638157943999,0.05082819315543226,0.4914942477531802,0.3693006827196957,0.44455136882473073,0.3650434706826116,0.11125705396299729,0.0011063385206948394,6.712171228359703e-08,5.232557899615152e-12,2.093338573838103e-11,1.5435010342977048e-22,3.995681872762811e-15,-1.554833647785959e-22
0.0,159.4823467548077,212.79443359375,185.1817345252404,100.62074907837696,46.43107498349894,69.66049816908075,0.24254510687151173,0.2304680157289138,0.23487453056071356,0.23017676371438847,0.5621645900954506,0.49698430503782576,0.5394365523855738,0.4983221480163795,0.1368863680687342,0.0009819317717794933,4.808647159998739e-08,5.6377693934296905e-14,4.848687854470897e-13,-5.219871073862664e-26,-1.014006115056562e-16,-6.084304075627137e-26
0.0,121.4775390625,155.24853515625,159.12163837139423,78.43711585495292,60.672498691446755,58.555948887967915,0.16407172838191827,0.14987670382682244,0.1507639427628773,0.14989191516600936,0.5709401873111689,0.4556465266344235,0.5417310327256519,0.4557436536423508,0.14038902350566054,0.001279222564658535,1.5653544209580902e-07,4.828290980554309e-12,1.0452336136860693e-11,-5.460834399921105e-23,-4.027603527927202e-15,5.0314083169264215e-23
0.0,152.65949894831732,169.73506986177887,224.1299015925481,105.35614816905836,89.5919860473853,37.2090381003257,0.2886661505448013,0.2793955027380028,0.2865288639561007,0.2796586839456288,0.5301829158646895,0.5009060663833907,0.5394208383265943,0.49775957514199076,0.12848858225481177,0.001111376457157549,6.096507948567617e-08,6.874831955993388e-14,2.3616754560796227e-12,-6.728250363949916e-26,1.714771656214492e-16,9.49233660833802e-25
0.0,174.47748272235577,214.6461463341346,197.56621844951925,78.68438283832243,42.08871462471911,57.97946273113001,0.26569865799496023,0.25423189370223837,0.2620031666502699,0.2538941522494443,0.5215100293737157,0.4810039010211099,0.5195187021117369,0.4809362053905646,0.12477317950403777,0.000934111084407197,4.182496630944991e-08,1.1529981057007692e-14,8.091947402306576e-13,5.619486637665532e-26,1.206023393284183e-16,-5.432664982115615e-26
0.0,197.25621619591348,200.35479266826925,239.80613356370193,84.43992243214275,81.49449383306366,24.761071953460302,0.43924536175426254,0.4305386937795644,0.4380210851511272,0.43046525812160896,0.6684100197621823,0.6442299122942224,0.6695717638336508,0.6439243360398295,0.11813031858185483,0.0009114824883420948,3.6845695868037124e-08,1.8976743556377407e-13,2.137725156792194e-12,1.3611831694109382e-24,4.092381546996136e-16,3.227865699618595e-26
0.0,205.2326847956731,223.16650390625,228.3175518329327,57.802494429678994,36.63129462769025,31.00034092144237,0.381771304785223,0.37381549376101997,0.37437497748662624,0.37385897851995015,0.7932266251664651,0.6949663730133626,0.734453232038359,0.7050496946518389,0.05450331979008781,0.0008179854724878744,3.7824846601108386e-08,2.0752699558630045e-13,4.0738100462399243e-13,-1.1844973193575495e-25,-7.909770600907281e-17,5.319459625979816e-28
0.0,152.717041015625,211.0322265625,220.29099684495193,111.91773427549808,55.85988059534821,45.54864156668781,0.2693578838394494,0.25079790619795617,0.2635808972488296,0.25077723489098086,0.6637232052291633,0.5972942637958828,0.6457465199816876,0.5825672226539873,0.10771496399417498,0.0009111410158465469,3.406622455269802e-08,4.1018959639073065e-13,5.496596564812892e-12,7.653345439336412e-24,9.545572896850514e-16,-3.089495783047988e-24
0.0,152.75291090745193,210.6673865685096,219.91624098557693,111.99528628051121,55.85959371318048,45.416134479787594,0.3261411964734613,0.3113082029226841,0.3186564890893121,0.3110533219853277,0.6683192685178823,0.6038346335826639,0.6385017601631635,0.5924723136904987,0.10988996863314804,0.0009088904141389752,3.2982712227859465e-08,4.5142042474558476e-13,6.284099770231139e-12,9.779399090907147e-24,1.0802623636333232e-15,-4.048108716919398e-24
0.0,173.4503455528846,231.42157451923077,234.36144080528848,102.19072278586928,31.310300743958724,29.297916875788484,0.3389854881847507,0.31545476528655325,0.31803976337599604,0.3153836922402362,0.6883370126437907,0.6021943779068668,0.6408437136008995,0.6015817421681549,0.10005579723973461,0.0008116452953639792,2.9044146069332617e-08,2.106960711869769e-14,8.735709964501731e-14,-1.416600443057702e-27,-7.06399112189028e-18,-3.46975376797305e-27
0.0,204.02655498798077,213.86253004807693,244.37051156850964,83.39472876157838,71.84313985022338,21.422260811757575,0.504551706010474,0.49680437969473973,0.5013237873132794,0.49629648341543786,0.7373438357599649,0.7114313900527124,0.7285866260715985,0.7090584277767146,0.08653078185019276,0.0008507362548972708,3.314575421616769e-08,3.5305521851602694e-14,4.005411932662792e-13,3.6730257444376034e-26,2.8722976009670673e-17,-3.0325326281291617e-26
0.0,169.97053410456732,226.96726637620193,240.52899639423077,105.95456440592686,40.07728128921803,26.013985651444237,0.39962012430574856,0.3908440040077774,0.4036541684395602,0.39085618756727175,0.722111970906975,0.6794557870431319,0.7469887534224676,0.6777715119295707,0.09899832330673494,0.0008211651039418337,2.827983371818898e-08,2.5405711643246053e-14,3.17843407548477e-13,-1.4448517704238048e-27,1.6762949933664144e-18,-2.852522610589644e-26
0.0,189.1189903846154,202.1441932091346,243.762451171875,70.35829385840574,60.78942606242245,17.569801044558403,0.29548494809970666,0.2836129960896713,0.29172428265842537,0.28370520464625354,0.5739488977663525,0.5264431502195577,0.5771903107592505,0.5275698113140121,0.11341136980151997,0.0008865148307556983,3.7071059178652137e-08,7.636337399074324e-14,1.0487094183855396e-12,2.0469846219501004e-25,1.04855607986311e-16,2.148793295784034e-25
0.0,80.51265775240385,171.06009615384616,194.87779822716348,84.49418881643666,53.18102879927582,48.15125209478175,0.12982014421830898,0.11951128550250352,0.1207405648408003,0.11940527329160368,0.5161957262233365,0.42764753541177913,0.5247251450239461,0.4267773745205119,0.13986017409827992,0.0010629547839769013,1.0099836839270949e-07,1.9494973645000926e-12,3.867345581455262e-12,1.0330673049779e-23,1.2216929539177704e-15,-2.4574153078285655e-24
0.0,116.68502103365385,142.56785231370193,175.67133037860577,75.37954758354415,64.49973283500545,63.743002384046946,0.12760928542162514,0.11964917745115099,0.11985949990014608,0.11961335187880517,0.32872432171821725,0.26809895969141817,0.302759004413635,0.25971891359675037,0.14522408652479885,0.0012305417885674595,1.2199724728550857e-07,4.513217066066933e-12,2.5901067918457154e-11,2.18627387591872e-22,3.4271886085676982e-15,-1.7499801064027583e-22
0.0,145.80977689302887,164.73043118990387,165.84944035456732,78.11308133005058,63.511862353261975,61.19643519193433,0.26093740736293397,0.2484418203459499,0.24880674153374638,0.2484367233058454,0.6018490235006635,0.47975742766528295,0.5235227843256322,0.489975079417972,0.11734787213529746,0.0012616731605195656,1.4379269777713842e-07,1.2836397802177249e-12,2.740385966630141e-12,3.2510772117022737e-24,6.888879080383545e-16,3.98085233053558e-24
0.0,115.05134465144232,162.56034029447116,185.83161808894232,92.53981504322331,56.53384549074953,40.43540268453365,0.13014583009182276,0.12232305975849891,0.12311866315787215,0.12234082573502243,0.4235115225310614,0.33724886935282405,0.39558468873245006,0.3398658667437398,0.11645168742605284,0.001219455454183298,9.351356999571311e-08,6.173937823311763e-12,7.262555136365449e-12,2.9578881741249707e-23,1.4491440909406503e-15,-3.860164079929522e-23
0.0,191.7750525841346,218.23214017427887,224.70982947716348,80.91132163840285,47.62163771351843,39.7269331976434,0.31052079307231123,0.29718155693892356,0.30101558842698484,0.296974515566117,0.6389992919893721,0.5823052110891966,0.6321098772664548,0.5795576245853085,0.10204451394873709,0.0008679214167203936,3.503383009385302e-08,6.655622421045927e-14,2.999011505379691e-13,3.863603921015713e-26,5.068327478176679e-17,-1.7392491782156456e-26
0.0,139.10372220552887,176.57262244591348,192.0427433894231,99.81105874894368,66.03149419087006,52.52446679696564,0.20302562363068752,0.18990078636738805,0.1925121743765013,0.18973019961548257,0.5717441396723502,0.4911763520490039,0.5442844751031708,0.48603219077717297,0.13033354040950074,0.0011470749899015298,8.482701899224774e-08,3.0037900386984935e-12,5.099175268934307e-12,1.8513645425467886e-23,1.399600609438679e-15,-7.450329626472773e-24
0.0,136.39334810697116,159.35975060096155,159.17315204326923,79.35523114710064,56.41563064868,52.31695739710582,0.16447457986658717,0.1547494809626418,0.1552984777775693,0.1546879891776636,0.48534261940683215,0.40604958056186075,0.4662629270843437,0.4033404759538055,0.12619784088392758,0.0012955180832284615,1.3701908254051795e-07,2.276417701682839e-12,4.85186274474057e-12,9.083026242187319e-24,1.0675525331494085e-15,-1.3322954035496741e-23
0.0,124.62738506610577,147.3193359375,148.89871920072116,71.85775790617284,58.1641627158754,55.378576621831236,0.16386111909162085,0.15217893630383775,0.15306244327794905,0.15216238211900918,0.593627896400525,0.46940150082548693,0.5306510602150257,0.4789639192129136,0.11868823637536834,0.0014048573476250165,1.7983263194351114e-07,4.606703645144513e-12,9.287134112448064e-12,4.031105441310049e-23,2.6237073992264823e-15,4.5443325891383843e-23
0.0,150.85052959735577,192.8362004206731,217.334716796875,89.71361576238041,53.91664569146048,33.22482388889884,0.22590699359342806,0.21203849893962612,0.21866409116279978,0.2121224532712469,0.585032606123528,0.512686545652195,0.5776644301285878,0.5131456373045515,0.10874684153340634,0.0009850629975935114,6.02488352740214e-08,8.256925232168408e-13,2.7451172585569592e-12,4.1319956292405086e-24,6.732827838811606e-16,8.44435897165436e-26
0.0,144.0133526141827,164.11448317307693,165.7071251502404,73.38758705624035,58.79382253930568,56.173784439957,0.24724116195763787,0.24012051675753052,0.24040290462172997,0.24016265981353432,0.5475214141122755,0.45213091112618975,0.4949749007756815,0.45646098689564196,0.11980166111268743,0.0012488023057175516,1.3498142756698802e-07,1.3490108002524744e-12,2.9785307507337862e-12,3.5192032131887166e-24,6.679659246225976e-16,4.823080183314298e-24
0.0,197.7557842548077,218.24173677884616,232.57958984375,78.75208690888093,51.19867460372689,32.48197618117872,0.48197879788074116,0.4740557414086376,0.4818362434858789,0.4743819272275292,0.7429535677031889,0.6921737344456421,0.7284264077634535,0.6922236590449455,0.09390026052664863,0.0008486490004809384,3.4311529561830127e-08,2.0366346574228092e-13,1.0186776615493586e-12,1.9947224271585869e-25,3.716644577149933e-17,-4.18927960498243e-25
0.0,76.48683518629808,101.43233548677885,107.81405874399039,93.14235596399855,99.85449000680168,104.80492356097662,0.17964407582342898,0.1743573001191615,0.19476193054734875,0.17487167288891275,0.6470614267240067,0.5591479419047787,0.6505044560168107,0.5814810427258559,0.14102277844126934,0.0017639912499681633,4.4544658416011394e-08,2.449548018991437e-11,1.909802553886881e-10,-1.2899100927933036e-20,-3.693338745389289e-14,2.0595179662570665e-21
1.0,183.86322490985577,221.2646672175481,251.72466571514425,87.29402405591114,43.461555805387,7.878171489219108,0.31401211479984065,0.3010332110021617,0.31141314266555437,0.3014781167849284,0.731248309922274,0.6557695077171448,0.7113237758033382,0.6601642332484974,0.10552686811467703,0.0008133218285741014,2.8661685737817542e-08,8.754915151752648e-15,1.2881723934341766e-13,3.0245226070737878e-27,8.37094179998356e-18,3.0929883073437807e-27
1.0,144.48358623798077,177.06482872596155,209.19510591947116,121.36519109239562,96.57012259589303,72.9234975967217,0.4993589795535053,0.4928830632490672,0.493057571130141,0.49292236468138234,0.599201743713549,0.5681866738783727,0.5968008096988808,0.5669224955550125,0.2613480072035946,0.0010994363866031268,1.3081583226381638e-07,2.3515961340303945e-12,1.8106217897707548e-12,3.452479116782467e-24,6.022580924210332e-16,-1.4279775284426855e-24
1.0,184.00965294471155,206.2169471153846,242.96435546875,100.10642652487536,73.88884138803016,30.190035113469033,0.6213853435858647,0.6166394214092359,0.6166402647026411,0.6166018583243037,0.6951669321245533,0.6639375723724565,0.6746679712365831,0.664776667825467,0.23327138019256036,0.0008677619998059144,6.07582949503071e-08,5.564856067810463e-15,3.623400307397338e-15,-1.1697550680228259e-29,-6.046966083215741e-19,1.1309161843091538e-29
1.0,148.0257850060096,171.1796123798077,214.09979717548077,93.87303921218671,73.03109856206108,42.89582178256033,0.374011662004443,0.36872845355510353,0.36899111575679927,0.36874524893971067,0.6073145078341622,0.5401344357040765,0.5794499280750178,0.5367321271851453,0.1638520552201755,0.0010970942832295794,1.0894596930264311e-07,2.3744241402414675e-12,1.94794295843894e-12,3.6494938685792595e-24,5.771198185347587e-16,-2.057083840556653e-24
1.0,133.60135591947116,171.5905010516827,200.3706242487981,113.31963963089606,83.56790846482063,67.67710511011585,0.3865810721219593,0.3778905588859771,0.37888552322167646,0.3777472148965455,0.5486116345754308,0.49581471387664255,0.5454803309524832,0.5187357607844105,0.26408921055000123,0.0011518031521121732,1.5005253437848662e-07,1.9270517573987901e-13,5.671855931152564e-14,-9.663445679399741e-28,1.2115274863728213e-17,5.850453343876862e-27
1.0,137.2508826622596,170.1980919471154,229.8628117487981,95.87824328231615,78.5557818670832,43.4500541400624,0.2583293142475919,0.24606659570769668,0.24668338260057174,0.24628180317821485,0.44555379443056253,0.4068562033928198,0.4183168006981587,0.37870707706602347,0.307064911137402,0.0010466463247625407,9.721374211705711e-08,9.999261982636055e-13,9.846775747509136e-13,4.888390992076431e-25,1.087987317028161e-16,-8.459901483761763e-25
1.0,144.21875,177.8589054987981,210.1536583533654,121.58176585640638,95.95630658472318,72.09861441601358,0.4987268673280779,0.4921142714363706,0.49234785314900037,0.49237877355373566,0.6011721635276206,0.5706879744619449,0.5989596607418592,0.5691322708365252,0.2567501164737561,0.001094268118480505,1.2713862027745298e-07,2.3066734222979477e-12,1.7366046210017005e-12,3.226325311629713e-24,5.775145751774144e-16,-1.2928410147646684e-24
1.0,87.67249474158655,122.88161057692308,175.77371920072116,91.97042847411967,82.39947593392137,85.09457701248519,0.15258929175522606,0.1520679561072958,0.16590651984218288,0.15204173484162412,0.3148750608785383,0.2915518196361305,0.36101349458890136,0.27934201184191365,0.38698775206604386,0.0014135805712638515,7.103937166146956e-09,2.5188251510850397e-12,4.705797454564902e-13,4.6413964716238505e-28,1.4465227194864881e-18,5.123286916371213e-25
1.0,189.82286658653848,202.8276554987981,206.76361553485577,92.5533967986598,48.91372926698998,38.64996140703953,0.14133773252457496,0.12905445457897421,0.13010245630544917,0.12889953669186463,0.6651418519111495,0.5397985727013556,0.592066955598416,0.5375413055035558,0.14730957192204633,0.0009181183944671791,3.8001493076368734e-08,6.518160127315774e-13,5.118482179713561e-13,-2.1350897208328056e-25,8.589364205276636e-17,-2.0450281508148276e-25
1.0,105.1526630108173,161.5697490985577,197.0538611778846,108.21180826398354,77.00636092391028,61.93371727218865,0.2678263005795872,0.2548793527714839,0.2554253630122626,0.2548354257352742,0.6317566269632227,0.5206023479919862,0.5731120040852933,0.5127622625271018,0.18021292144676399,0.0011806389109078478,1.5729213448883345e-07,6.189201971707984e-12,1.9248146206072343e-12,-5.80710086068134e-24,-3.1754630497641294e-16,3.2271402767951643e-24
1.0,156.4861778846154,160.9749474158654,183.87024864783655,98.75024797495445,87.23706099514101,82.49491745570094,0.3728639003990779,0.3678132061675612,0.3678660814992936,0.36776961186068213,0.4770537653127401,0.4263960173063445,0.4399163323649952,0.4168637829895859,0.36505682174033977,0.0012128371381274951,1.6362254996971443e-07,1.9413732147603494e-13,1.3132551245041707e-13,6.703520955785479e-27,2.5368906418569156e-17,-1.9868635723051864e-26
1.0,193.41150841346155,216.72188626802887,234.42020357572116,85.15547977638222,58.02620008747963,36.80662891940094,0.4345127867651744,0.42261623265447446,0.42491949198008694,0.42254112240025854,0.6694331393145264,0.6121653439667611,0.6320912484585377,0.6125867913034978,0.17534356167377835,0.0008575610685965828,4.3056286137167626e-08,1.147777702974287e-13,5.0529233119038523e-14,-3.7669720623068505e-27,-1.0472765796587689e-17,7.858520465819982e-28
1.0,206.91669170673077,227.7740196814904,241.4438664362981,77.5170979467837,45.07477006805157,24.269208531325486,0.4526278940251562,0.43492904634580937,0.4365296538571643,0.43474142146222383,0.746106896809492,0.6899851447808261,0.708796041231404,0.6877918456284728,0.10239429441916988,0.0007961338796173272,3.423397160316578e-08,1.1444612074873792e-13,6.310262496703516e-14,-3.955847716924902e-27,-1.0301030964919592e-17,-3.620532280168202e-27
1.0,124.60738431490385,166.88091571514423,207.91778094951925,85.03271230248725,64.2406434767874,56.39564412013433,0.1654122050969352,0.15759615366806895,0.1588606069275318,0.1576735287691973,0.3671893565433557,0.31553275422487237,0.3445891608728141,0.29900587190427963,0.30606208311695454,0.0010802307959502596,7.718622929213822e-08,1.4217403348687598e-14,2.3798777637091495e-13,-1.3704155632543694e-26,6.039925718332679e-17,1.9583843865971146e-27
1.0,187.51592548076925,199.09534630408655,225.1197979266827,88.06379366739202,73.59643028135275,44.178759014555084,0.4608306826484141,0.4539363484540773,0.45808357849228387,0.4534721823397718,0.703920767509373,0.6442512212310345,0.6651038029841296,0.6339269321906724,0.09473544242278402,0.0009408475358113717,5.0386055267795375e-08,1.1983392214935334e-12,1.9966801551128046e-12,1.0690312312364157e-24,1.350113907226646e-16,-2.8976241293052668e-24
1.0,166.53754131610577,191.19568810096155,217.11050180288464,102.04657446863075,77.85379427934893,52.00630462301133,0.4998351722834836,0.492902046010576,0.49306482853622363,0.4929096503422053,0.6268015406833126,0.6029432783618989,0.6097570539551449,0.5688631602999378,0.2059906889352948,0.0009920479443045142,8.98272003440403e-08,8.54376193809569e-14,1.2817719144500704e-13,1.3394900694564346e-26,3.818665787596008e-17,7.052966273053434e-28
1.0,126.56268780048077,179.7186560997596,234.0799278846154,118.25331657732796,76.37505534881188,34.392500960973635,0.38809986993340534,0.375573068058185,0.3757742913065732,0.37560743888501336,0.62128099219501,0.5486588900783479,0.5866299722101324,0.5485603152073683,0.20755372844975178,0.0010195279280629552,1.0375235065131262e-07,7.978441011591978e-14,4.675758704470908e-14,-1.7969878839871294e-28,1.9956459996690001e-19,2.850202410159329e-27
1.0,156.94754732572116,177.22545447716348,211.40778996394232,103.54099031567108,86.8783178084419,60.23043553301564,0.4973143282273956,0.4926377385118979,0.49283290403296665,0.49264130741678075,0.5715666579391677,0.5459722113591597,0.5789330285323859,0.5553560011171635,0.2942901582329322,0.0010699127223407759,1.2613679221304194e-07,1.0242958728199706e-12,4.2155824989705446e-13,-2.3723007858814902e-25,-1.249884838726966e-16,-1.4303048960419963e-25
1.0,167.07027493990387,206.01853590745193,242.28547551081732,103.33911402665997,63.488127046411165,30.956881156897715,0.5177757669102315,0.5107835402567936,0.5117434608260437,0.5105998903519078,0.6882872251851194,0.6446381069452284,0.6683992140195227,0.6393236797031012,0.20819597751718208,0.0008797616717722164,5.95314174452614e-08,9.862984304261595e-14,5.128571391835438e-14,-3.0743662973396395e-27,-1.025943037603209e-17,1.9628400980259415e-27
1.0,95.00785006009616,117.68671123798077,163.00629131610577,91.2579999208532,78.40043031545929,81.50451225890728,0.1504580075941516,0.1493346682196131,0.15935398419904231,0.1495014593865989,0.4918018201163926,0.38927954757968175,0.48820299239102083,0.4125377219583104,0.22949524701270502,0.0014733534016252632,2.932155085139177e-08,1.0862049539031165e-12,1.579168373607213e-11,1.4866432898879544e-24,-2.5473155413641142e-15,-6.538623376941727e-23
1.0,144.5395695612981,176.24175555889423,232.81148587740387,97.47189084789399,78.40544865964468,41.97950858348811,0.37071191652530344,0.3653784846434354,0.36539469219559123,0.3653152737794883,0.49148116326901936,0.46811699349678604,0.47837496189276024,0.44303160942359043,0.30071137501892165,0.0010184111903129309,8.875597906284893e-08,4.944506151427883e-13,6.6939460032692e-13,1.9694388460373626e-25,7.745908755469607e-17,-3.309422900153572e-25
1.0,66.89977088341347,117.59003155048077,200.1735088641827,98.9769762159916,81.14000764810676,64.21989341808018,0.14322453716111966,0.14277440736177358,0.15443961398278927,0.1428813760869929,0.38981652032164715,0.33752161675651804,0.4320338505986113,0.334106554387768,0.32055685883956975,0.0013635815103318785,6.783265858294919e-09,1.3060485664445122e-13,1.3714031238676315e-12,1.2493056081171084e-25,6.710491824174309e-17,5.667948966241823e-25
